WARNING: Solid "track_overlay" > Shape  > PBRAppearance "PBRAppearance" > ImageTexture : Texture image size of 'D:/用户/Lenovo/桌面/Robocup/generated/track_with_obstacle_start.png' is not a power of two: rescaling it from 3820x2600 to 4096x4096.
INFO: line_follow_transfer: Starting controller: python.exe -u line_follow_transfer.py
line_follow_transfer: camera=320x240, timestep=32ms
th=120 steer=11.0 ex=7.23cm ang=42.5deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=14 L=1.25 R=1.65
th=120 steer=11.0 ex=7.23cm ang=42.5deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=22 L=1.25 R=1.65
th=120 steer=11.0 ex=7.23cm ang=42.5deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=30 L=1.25 R=1.65
th=120 steer=11.0 ex=7.23cm ang=42.5deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=38 L=1.25 R=1.65
th=120 steer=11.0 ex=7.23cm ang=42.5deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=46 L=1.25 R=1.65
th=120 steer=11.0 ex=7.23cm ang=42.5deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=54 L=1.25 R=1.65
th=120 steer=-24.1 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=4 L=1.89 R=1.01
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=12 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=20 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=28 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=36 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=44 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=52 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=60 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=68 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=76 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=84 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=92 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=100 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=108 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=116 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=124 L=1.65 R=1.25
th=120 steer=-11.0 ex=-27.78cm ang=-3.3deg z=140.2cm tg=1.00 mode=1 conf=0.00 lost=132 L=1.65 R=1.25
th=120 steer=32.4 ex=28.28cm ang=32.6deg z=77.5cm tg=0.80 mode=1 conf=0.62 lost=0 L=1.15 R=2.34
th=120 steer=22.8 ex=31.96cm ang=37.4deg z=77.5cm tg=1.00 mode=1 conf=0.00 lost=2 L=1.03 R=1.87
th=120 steer=22.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=1 L=1.04 R=1.85
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=9 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=17 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=25 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=33 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=41 L=1.25 R=1.65
th=120 steer=11.0 ex=31.96cm ang=36.7deg z=72.4cm tg=1.00 mode=1 conf=0.00 lost=49 L=1.25 R=1.65
