line_follow_transfer: camera=320x240, timestep=32ms, log=D:\用户\Lenovo\桌面\Robocup\generated\manual_webots_logs_live\controller_20260419_220349.log
th=120 steer=-29.75 ex=18.102cm ang=53.92deg z=58.92cm tg=0.170 mode=1 conf=0.208 lost=0 L=3.937 R=2.843 expx=59.15 bmask=1 red=0.00 blk=0.00 bp=0.75 sym=80.8 lock=0 cq=0.29
th=120 steer=-12.83 ex=6.582cm ang=55.49deg z=55.84cm tg=0.375 mode=1 conf=0.139 lost=0 L=5.039 R=4.567 expx=21.51 bmask=1 red=0.00 blk=0.00 bp=0.83 sym=65.1 lock=0 cq=0.41
th=120 steer=-7.45 ex=1.078cm ang=56.31deg z=58.52cm tg=0.301 mode=1 conf=0.096 lost=0 L=5.096 R=4.822 expx=3.52 bmask=1 red=0.00 blk=0.00 bp=0.42 sym=52.2 lock=0 cq=0.00
th=120 steer=4.73 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=3 L=4.666 R=4.840 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=11 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=19 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=27 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=35 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=43 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=51 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=59 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
