WARNING: Solid "track_overlay" > Shape  > PBRAppearance "PBRAppearance" > ImageTexture : Texture image size of 'D:/用户/Lenovo/桌面/Robocup/generated/track_with_obstacle_start.png' is not a power of two: rescaling it from 3820x2600 to 4096x4096.
INFO: line_follow_transfer: Starting controller: python.exe -u line_follow_transfer.py
line_follow_transfer: camera=320x240, timestep=32ms
th=120 steer=-28.0 ex=-14.59cm ang=-2.2deg z=140.2cm tg=0.80 mode=1 conf=0.50 lost=0 L=2.26 R=1.23
th=120 steer=-31.5 ex=-19.12cm ang=-1.0deg z=140.2cm tg=0.80 mode=1 conf=0.52 lost=0 L=2.33 R=1.17
th=120 steer=-33.7 ex=-19.82cm ang=-32.8deg z=140.2cm tg=0.80 mode=1 conf=0.58 lost=0 L=2.37 R=1.13
th=120 steer=29.9 ex=21.51cm ang=24.1deg z=140.2cm tg=0.80 mode=1 conf=0.39 lost=0 L=1.20 R=2.30
th=120 steer=30.0 ex=21.51cm ang=23.9deg z=140.2cm tg=0.80 mode=1 conf=0.41 lost=0 L=1.20 R=2.30
th=120 steer=-33.4 ex=-24.28cm ang=-5.1deg z=140.2cm tg=0.80 mode=1 conf=0.70 lost=0 L=2.36 R=1.13
th=120 steer=-33.7 ex=-25.92cm ang=-5.9deg z=140.2cm tg=0.80 mode=1 conf=0.66 lost=0 L=2.37 R=1.13
th=120 steer=20.0 ex=21.86cm ang=-1.4deg z=132.6cm tg=0.80 mode=1 conf=0.42 lost=0 L=1.38 R=2.12
th=120 steer=-34.2 ex=-23.35cm ang=-4.8deg z=140.2cm tg=0.80 mode=1 conf=0.70 lost=0 L=2.38 R=1.12
th=120 steer=-33.5 ex=-23.11cm ang=-4.3deg z=140.2cm tg=0.80 mode=1 conf=0.70 lost=0 L=2.36 R=1.13
th=120 steer=-31.1 ex=-24.71cm ang=-5.1deg z=132.6cm tg=0.80 mode=1 conf=0.58 lost=0 L=2.32 R=1.18
th=120 steer=25.8 ex=21.84cm ang=14.1deg z=132.6cm tg=0.80 mode=1 conf=0.45 lost=0 L=1.27 R=2.22
th=120 steer=-33.5 ex=-25.15cm ang=-5.3deg z=132.6cm tg=0.80 mode=1 conf=0.56 lost=0 L=2.36 R=1.13
th=120 steer=-24.1 ex=-24.37cm ang=-4.6deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=4 L=1.89 R=1.00
th=120 steer=24.5 ex=22.88cm ang=23.4deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=2 L=1.00 R=1.90
th=120 steer=14.5 ex=23.01cm ang=-0.6deg z=171.1cm tg=0.80 mode=1 conf=0.30 lost=0 L=1.48 R=2.01
th=120 steer=-24.8 ex=-27.11cm ang=-5.7deg z=149.6cm tg=1.00 mode=1 conf=0.00 lost=6 L=1.91 R=0.99
th=120 steer=24.4 ex=22.37cm ang=27.0deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=6 L=1.00 R=1.90
th=120 steer=11.0 ex=22.37cm ang=27.0deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=14 L=1.25 R=1.65
th=120 steer=-15.5 ex=-0.25cm ang=-43.1deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=5 L=1.73 R=1.16
th=120 steer=-11.0 ex=-0.25cm ang=-43.1deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=13 L=1.65 R=1.25
th=120 steer=11.0 ex=23.77cm ang=24.3deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=7 L=1.25 R=1.65
th=120 steer=11.0 ex=23.77cm ang=24.3deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=15 L=1.25 R=1.65
th=120 steer=-24.1 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=3 L=1.89 R=1.00
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=11 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=19 L=1.65 R=1.25
th=120 steer=24.7 ex=22.78cm ang=31.6deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=4 L=0.99 R=1.90
th=120 steer=11.0 ex=22.78cm ang=31.6deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=12 L=1.25 R=1.65
th=120 steer=11.0 ex=22.78cm ang=31.6deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=20 L=1.25 R=1.65
th=120 steer=11.0 ex=22.78cm ang=31.6deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=28 L=1.25 R=1.65
th=120 steer=11.0 ex=22.78cm ang=31.6deg z=48.7cm tg=1.00 mode=1 conf=0.00 lost=36 L=1.25 R=1.65
th=120 steer=-24.2 ex=-24.49cm ang=-5.0deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=6 L=1.89 R=1.00
th=120 steer=-11.0 ex=-24.49cm ang=-5.0deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=14 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.49cm ang=-5.0deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=22 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.49cm ang=-5.0deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=30 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.49cm ang=-5.0deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=38 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.49cm ang=-5.0deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=46 L=1.65 R=1.25
th=120 steer=23.7 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=5 L=1.01 R=1.89
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=13 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=21 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=29 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=37 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=45 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=53 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=61 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=69 L=1.25 R=1.65
th=120 steer=11.0 ex=24.07cm ang=27.5deg z=51.3cm tg=1.00 mode=1 conf=0.00 lost=77 L=1.25 R=1.65
th=120 steer=-24.8 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=5 L=1.91 R=0.99
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=13 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=21 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=29 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=37 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=45 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=53 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=61 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=69 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=77 L=1.65 R=1.25
th=120 steer=-11.0 ex=-24.59cm ang=-5.1deg z=132.6cm tg=1.00 mode=1 conf=0.00 lost=85 L=1.65 R=1.25
th=120 steer=-36.5 ex=-47.51cm ang=6.9deg z=125.1cm tg=0.80 mode=1 conf=0.60 lost=0 L=2.42 R=1.08
th=120 steer=-25.4 ex=-69.34cm ang=-0.4deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=1 L=1.92 R=0.98
th=120 steer=25.6 ex=32.83cm ang=35.8deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=2 L=0.98 R=1.92
th=120 steer=-25.7 ex=-72.03cm ang=-2.1deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=4 L=1.92 R=0.98
th=120 steer=25.6 ex=32.59cm ang=35.7deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=5 L=0.98 R=1.92
th=120 steer=11.0 ex=32.59cm ang=35.7deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=13 L=1.25 R=1.65
th=120 steer=-25.7 ex=-73.09cm ang=-4.2deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=2 L=1.92 R=0.98
th=120 steer=-11.0 ex=-73.09cm ang=-4.2deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=10 L=1.65 R=1.25
th=120 steer=25.6 ex=32.83cm ang=35.8deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=3 L=0.98 R=1.92
th=120 steer=11.0 ex=32.83cm ang=35.8deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=11 L=1.25 R=1.65
th=120 steer=11.0 ex=32.83cm ang=35.8deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=19 L=1.25 R=1.65
th=120 steer=11.0 ex=32.83cm ang=35.8deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=27 L=1.25 R=1.65
th=120 steer=11.0 ex=32.83cm ang=35.8deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=35 L=1.25 R=1.65
th=120 steer=-25.7 ex=-72.56cm ang=-8.0deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=2 L=1.92 R=0.98
th=120 steer=-11.0 ex=-72.56cm ang=-8.0deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=10 L=1.65 R=1.25
th=120 steer=-11.0 ex=-72.56cm ang=-8.0deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=18 L=1.65 R=1.25
th=120 steer=-11.0 ex=-72.56cm ang=-8.0deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=26 L=1.65 R=1.25
th=120 steer=-11.0 ex=-72.56cm ang=-8.0deg z=159.0cm tg=1.00 mode=1 conf=0.00 lost=34 L=1.65 R=1.25
th=120 steer=25.6 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=3 L=0.98 R=1.92
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=11 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=19 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=27 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=35 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=43 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=51 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=59 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=67 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=75 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=83 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=91 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=99 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=107 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=115 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=123 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=131 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=139 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=147 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=155 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=163 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=171 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=179 L=1.25 R=1.65
th=120 steer=11.0 ex=32.88cm ang=34.9deg z=70.1cm tg=1.00 mode=1 conf=0.00 lost=187 L=1.25 R=1.65
th=120 steer=19.1 ex=6.48cm ang=35.9deg z=86.4cm tg=0.80 mode=1 conf=0.25 lost=0 L=1.40 R=2.10
th=120 steer=20.2 ex=11.47cm ang=37.9deg z=86.4cm tg=0.80 mode=1 conf=0.17 lost=0 L=1.38 R=2.12
th=120 steer=16.8 ex=11.63cm ang=23.5deg z=83.2cm tg=0.80 mode=1 conf=0.18 lost=0 L=1.44 R=2.06
th=120 steer=18.5 ex=11.93cm ang=25.6deg z=77.5cm tg=0.80 mode=1 conf=0.25 lost=0 L=1.41 R=2.09
th=120 steer=19.3 ex=14.83cm ang=16.3deg z=77.5cm tg=0.80 mode=1 conf=0.22 lost=0 L=1.39 R=2.10
th=120 steer=16.6 ex=15.93cm ang=11.9deg z=75.0cm tg=0.80 mode=1 conf=0.25 lost=0 L=1.44 R=2.05
th=120 steer=3.8 ex=16.11cm ang=-62.0deg z=75.0cm tg=0.80 mode=1 conf=0.34 lost=0 L=1.68 R=1.82
th=120 steer=6.7 ex=16.03cm ang=-62.4deg z=72.4cm tg=0.80 mode=1 conf=0.53 lost=0 L=1.63 R=1.87
th=120 steer=11.2 ex=15.81cm ang=-62.3deg z=72.4cm tg=0.80 mode=1 conf=0.50 lost=0 L=1.54 R=1.95
th=120 steer=12.0 ex=15.92cm ang=-62.3deg z=72.4cm tg=0.80 mode=1 conf=0.52 lost=0 L=1.53 R=1.97
th=120 steer=-27.9 ex=-2.83cm ang=-60.1deg z=78.7cm tg=0.54 mode=1 conf=0.37 lost=0 L=2.44 R=1.41
th=120 steer=-28.1 ex=-2.90cm ang=-60.2deg z=78.7cm tg=0.56 mode=1 conf=0.38 lost=0 L=2.43 R=1.40
th=120 steer=-31.3 ex=-2.70cm ang=-34.5deg z=118.9cm tg=0.52 mode=1 conf=0.37 lost=0 L=2.52 R=1.37
th=120 steer=2.3 ex=16.15cm ang=-62.2deg z=72.4cm tg=0.80 mode=1 conf=0.52 lost=0 L=1.70 R=1.79
th=120 steer=-30.7 ex=-2.42cm ang=-34.8deg z=118.9cm tg=0.47 mode=1 conf=0.38 lost=0 L=2.54 R=1.41
th=120 steer=-27.9 ex=-2.42cm ang=-34.3deg z=118.9cm tg=0.47 mode=1 conf=0.37 lost=0 L=2.49 R=1.46
th=120 steer=19.0 ex=17.06cm ang=7.6deg z=118.9cm tg=0.80 mode=1 conf=0.34 lost=0 L=1.40 R=2.10
th=120 steer=20.8 ex=16.53cm ang=-2.9deg z=118.9cm tg=0.80 mode=1 conf=0.23 lost=0 L=1.37 R=2.13
th=120 steer=-26.9 ex=-2.06cm ang=-34.3deg z=125.1cm tg=0.40 mode=1 conf=0.44 lost=0 L=2.52 R=1.53
th=120 steer=19.3 ex=17.35cm ang=7.0deg z=125.1cm tg=0.80 mode=1 conf=0.43 lost=0 L=1.39 R=2.10
th=120 steer=24.0 ex=17.18cm ang=7.8deg z=125.1cm tg=0.80 mode=1 conf=0.42 lost=0 L=1.31 R=2.19
th=120 steer=24.3 ex=17.12cm ang=8.4deg z=125.1cm tg=0.80 mode=1 conf=0.41 lost=0 L=1.30 R=2.19
th=120 steer=-24.9 ex=-1.57cm ang=-34.2deg z=132.6cm tg=0.30 mode=1 conf=0.48 lost=0 L=2.55 R=1.63
th=120 steer=-34.3 ex=-26.17cm ang=-9.2deg z=132.6cm tg=0.80 mode=1 conf=0.58 lost=0 L=2.38 R=1.12
th=120 steer=-34.7 ex=-27.32cm ang=-8.9deg z=140.2cm tg=0.80 mode=1 conf=0.71 lost=0 L=2.39 R=1.11
th=120 steer=17.2 ex=17.59cm ang=8.3deg z=140.2cm tg=0.80 mode=1 conf=0.51 lost=0 L=1.43 R=2.06
th=120 steer=19.2 ex=17.47cm ang=8.3deg z=140.2cm tg=0.80 mode=1 conf=0.51 lost=0 L=1.40 R=2.10
th=120 steer=19.3 ex=17.47cm ang=8.5deg z=140.2cm tg=0.80 mode=1 conf=0.51 lost=0 L=1.39 R=2.10
th=120 steer=20.2 ex=17.36cm ang=8.4deg z=140.2cm tg=0.80 mode=1 conf=0.50 lost=0 L=1.38 R=2.12
th=120 steer=21.4 ex=17.47cm ang=8.7deg z=140.2cm tg=0.80 mode=1 conf=0.50 lost=0 L=1.35 R=2.14
th=120 steer=-34.2 ex=-24.98cm ang=-8.5deg z=140.2cm tg=0.80 mode=1 conf=0.64 lost=0 L=2.38 R=1.12
th=120 steer=24.0 ex=17.56cm ang=0.5deg z=140.2cm tg=0.80 mode=1 conf=0.43 lost=0 L=1.31 R=2.19
th=120 steer=-34.0 ex=-25.22cm ang=-8.1deg z=140.2cm tg=0.80 mode=1 conf=0.66 lost=0 L=2.37 R=1.12
th=120 steer=17.0 ex=16.37cm ang=1.5deg z=140.2cm tg=0.80 mode=1 conf=0.39 lost=0 L=1.44 R=2.06
th=120 steer=1.3 ex=15.60cm ang=-34.0deg z=140.2cm tg=0.80 mode=1 conf=0.37 lost=0 L=1.72 R=1.77
th=120 steer=-2.5 ex=15.72cm ang=-33.8deg z=140.2cm tg=0.80 mode=1 conf=0.37 lost=0 L=1.79 R=1.70
th=120 steer=13.8 ex=16.15cm ang=2.4deg z=140.2cm tg=0.80 mode=1 conf=0.39 lost=0 L=1.49 R=2.00
th=120 steer=-2.7 ex=15.49cm ang=-33.8deg z=140.2cm tg=0.80 mode=1 conf=0.38 lost=0 L=1.80 R=1.70
th=120 steer=0.5 ex=15.92cm ang=-29.7deg z=140.2cm tg=0.80 mode=1 conf=0.44 lost=0 L=1.74 R=1.76
th=120 steer=-3.3 ex=15.61cm ang=-33.7deg z=140.2cm tg=0.80 mode=1 conf=0.38 lost=0 L=1.81 R=1.69
th=120 steer=20.5 ex=18.29cm ang=14.4deg z=140.2cm tg=0.80 mode=1 conf=0.40 lost=0 L=1.37 R=2.13
th=120 steer=-3.3 ex=15.97cm ang=-33.4deg z=140.2cm tg=0.80 mode=1 conf=0.41 lost=0 L=1.81 R=1.69
th=120 steer=-1.6 ex=16.09cm ang=-33.2deg z=140.2cm tg=0.80 mode=1 conf=0.40 lost=0 L=1.78 R=1.72
th=120 steer=0.7 ex=16.15cm ang=-33.3deg z=140.2cm tg=0.80 mode=1 conf=0.42 lost=0 L=1.74 R=1.76
th=120 steer=-2.4 ex=14.69cm ang=-32.2deg z=140.2cm tg=0.80 mode=1 conf=0.44 lost=0 L=1.79 R=1.70
th=120 steer=15.4 ex=18.39cm ang=-1.8deg z=140.2cm tg=0.80 mode=1 conf=0.40 lost=0 L=1.47 R=2.03
th=120 steer=-3.2 ex=13.44cm ang=-34.0deg z=140.2cm tg=0.80 mode=1 conf=0.48 lost=0 L=1.81 R=1.69
th=120 steer=21.1 ex=18.06cm ang=13.9deg z=140.2cm tg=0.80 mode=1 conf=0.43 lost=0 L=1.36 R=2.14
th=120 steer=22.1 ex=19.91cm ang=16.2deg z=140.2cm tg=0.80 mode=1 conf=0.43 lost=0 L=1.34 R=2.15
th=120 steer=-34.5 ex=-18.07cm ang=-33.0deg z=140.2cm tg=0.80 mode=1 conf=0.53 lost=0 L=2.38 R=1.11
th=120 steer=-34.0 ex=-17.77cm ang=-32.9deg z=140.2cm tg=0.80 mode=1 conf=0.55 lost=0 L=2.37 R=1.12
th=120 steer=25.2 ex=19.43cm ang=-1.4deg z=132.6cm tg=0.80 mode=1 conf=0.43 lost=0 L=1.28 R=2.21
th=120 steer=30.0 ex=19.78cm ang=25.5deg z=132.6cm tg=0.80 mode=1 conf=0.34 lost=0 L=1.20 R=2.30
th=120 steer=24.8 ex=20.80cm ang=16.4deg z=140.2cm tg=0.80 mode=1 conf=0.44 lost=0 L=1.29 R=2.20
th=120 steer=-33.4 ex=-18.03cm ang=-30.0deg z=132.6cm tg=0.80 mode=1 conf=0.52 lost=0 L=2.36 R=1.13
th=120 steer=-33.6 ex=-17.74cm ang=-29.8deg z=132.6cm tg=0.80 mode=1 conf=0.54 lost=0 L=2.37 R=1.13
th=120 steer=28.8 ex=19.68cm ang=15.7deg z=132.6cm tg=0.80 mode=1 conf=0.42 lost=0 L=1.22 R=2.28
th=120 steer=27.2 ex=20.06cm ang=16.0deg z=132.6cm tg=0.80 mode=1 conf=0.42 lost=0 L=1.25 R=2.25
th=120 steer=25.0 ex=20.37cm ang=16.4deg z=132.6cm tg=0.80 mode=1 conf=0.43 lost=0 L=1.29 R=2.21
th=120 steer=-31.0 ex=-18.02cm ang=1.3deg z=132.6cm tg=0.80 mode=1 conf=0.54 lost=0 L=2.32 R=1.18
th=120 steer=-30.6 ex=-18.54cm ang=0.5deg z=132.6cm tg=0.80 mode=1 conf=0.48 lost=0 L=2.31 R=1.18
th=120 steer=25.3 ex=20.53cm ang=16.4deg z=132.6cm tg=0.80 mode=1 conf=0.46 lost=0 L=1.28 R=2.21
th=120 steer=30.4 ex=21.20cm ang=26.1deg z=132.6cm tg=0.80 mode=1 conf=0.36 lost=0 L=1.19 R=2.31
th=120 steer=-32.4 ex=-19.94cm ang=-2.2deg z=132.6cm tg=0.80 mode=1 conf=0.61 lost=0 L=2.34 R=1.15
th=120 steer=-32.3 ex=-21.50cm ang=-2.3deg z=132.6cm tg=0.80 mode=1 conf=0.60 lost=0 L=2.34 R=1.15
th=120 steer=30.6 ex=21.36cm ang=25.6deg z=125.1cm tg=0.80 mode=1 conf=0.28 lost=0 L=1.18 R=2.31
th=120 steer=15.9 ex=22.28cm ang=1.9deg z=132.6cm tg=0.80 mode=1 conf=0.45 lost=0 L=1.46 R=2.04
th=120 steer=-29.9 ex=-18.75cm ang=-1.3deg z=132.6cm tg=0.80 mode=1 conf=0.61 lost=0 L=2.30 R=1.20
th=120 steer=-32.4 ex=-17.79cm ang=-0.9deg z=132.6cm tg=0.80 mode=1 conf=0.59 lost=0 L=2.34 R=1.15
th=120 steer=7.4 ex=22.70cm ang=-42.8deg z=132.6cm tg=0.80 mode=1 conf=0.53 lost=0 L=1.61 R=1.88
th=120 steer=-30.8 ex=-19.16cm ang=-0.8deg z=132.6cm tg=0.80 mode=1 conf=0.61 lost=0 L=2.32 R=1.18
th=120 steer=8.9 ex=21.50cm ang=-42.3deg z=125.1cm tg=1.00 mode=1 conf=0.00 lost=1 L=1.29 R=1.61
th=120 steer=-32.2 ex=-19.38cm ang=-0.9deg z=132.6cm tg=0.80 mode=1 conf=0.61 lost=0 L=2.34 R=1.16
th=120 steer=17.0 ex=22.97cm ang=1.9deg z=125.1cm tg=1.00 mode=1 conf=0.00 lost=1 L=1.14 R=1.76
